;;
;;
;;
;;
;;
7735  BARROCO MAXCOLOR 6 (200G);7259;7.891.113.465.571 
7735  BARROCO MAXCOLOR 6 (200G);7311;7.891.113.465.595 
7735  BARROCO MAXCOLOR 6 (200G);7389;7.891.113.465.618 
7735  BARROCO MAXCOLOR 6 (200G);7603;7.891.113.525.091 
7735  BARROCO MAXCOLOR 6 (200G);7625;7.891.113.465.755 
7735  BARROCO MAXCOLOR 6 (200G);7684;7.891.113.465.731 
7735  BARROCO MAXCOLOR 6 (200G);7727;7.891.113.465.632 
7735  BARROCO MAXCOLOR 6 (200G);7738;7.891.113.465.656 
;;
;;
;;
;;
;;
;;
7735  BARROCO MAXCOLOR 6 (200G);8001;7.891.113.465.670 
7735  BARROCO MAXCOLOR 6 (200G);8088;7.891.113.015.844 
7735  BARROCO MAXCOLOR 6 (200G);8212;7.891.113.465.915 
7735  BARROCO MAXCOLOR 6 (200G);8323;7.891.113.512.329 
7735  BARROCO MAXCOLOR 6 (200G);8336;7.891.113.512.343 
7735  BARROCO MAXCOLOR 6 (200G);8990;7.891.113.465.694 
7735  BARROCO MAXCOLOR 6 (200G);9989;
7751  BARROCO DECORE LUXO;100;7.891.113.457.446 
7751  BARROCO DECORE LUXO;111;7.891.113.511.636 
7751  BARROCO DECORE LUXO;118;7.891.113.457.460 
7751  BARROCO DECORE LUXO;119;7.891.113.457.484 
7751  BARROCO DECORE LUXO;200;7.891.113.511.650 
7751  BARROCO DECORE LUXO;203;7.891.113.457.507 
7751  BARROCO DECORE LUXO;305;7.891.113.511.674 
7751  BARROCO DECORE LUXO;330;7.891.113.457.521 
7751  BARROCO DECORE LUXO;333;7.891.113.457.545 
7751  BARROCO DECORE LUXO;441;7.891.113.457.569 
7751  BARROCO DECORE LUXO;553;7.891.113.457.583 
7751  BARROCO DECORE LUXO;555;7.891.113.457.606 
7751  BARROCO DECORE LUXO;600;7.891.113.511.698 
7751  BARROCO DECORE LUXO;610;7.891.113.457.620 
7751  BARROCO DECORE LUXO;613;7.891.113.501.859 
7751  BARROCO DECORE LUXO;615;7.891.113.457.644 
7751  BARROCO DECORE LUXO;616;7.891.113.457.668 
7751  BARROCO DECORE LUXO;808;7.891.113.457.682 
7751  BARROCO DECORE LUXO;900;7.891.113.457.705 
7751  BARROCO DECORE LUXO;903;7.891.113.501.873 
7751  BARROCO DECORE LUXO;1114;7.891.113.510.707 
7751  BARROCO DECORE LUXO;2012;7.891.113.510.721 
7751  BARROCO DECORE LUXO;2204;7.891.113.510.745 
7751  BARROCO DECORE LUXO;3526;7.891.113.510.769 
7751  BARROCO DECORE LUXO;6006;7.891.113.510.783 
7751  BARROCO DECORE LUXO;7596;7.891.113.022.842 
7751  BARROCO DECORE LUXO;7896;7.891.113.022.866 
7751  BARROCO DECORE LUXO;7996;7.891.113.022.880 
7751  BARROCO DECORE LUXO;9989;
8570  MAXXI RETROS INVISIVEL;10;7.891.113.466.448 
8626  MAXXI RETROS METALIZADO;4677;7.891.113.466.424 
8626  MAXXI RETROS METALIZADO;6144;7.891.113.466.400 
9932  COLA PANO 60g;20;7.891.113.466.714 
9991  TERMOLINA 100 ML;20;7.891.113.466.738 
0000  COLA PATCHWORK 60G;20;7.891.113.466.752 
0019  COLA PANO 15G;20;7.891.113.466.776 
1660  NEON VERAO;4270;7.891.113.473.644 
1660  NEON VERAO;5077;7.891.113.473.668 
1660  NEON VERAO;5159;7.891.113.473.682 
1660  NEON VERAO;6372;7.891.113.473.705 
1660  NEON VERAO;9989;
2739  APOLO ECO 6  (BOBINA 1,8Kg);20;7.891.113.008.662 
2739  APOLO ECO 6  (BOBINA 1,8Kg);997;7.891.113.661.614 
2739  APOLO ECO 6  (BOBINA 1,8Kg);1660;7.891.113.659.598 
2739  APOLO ECO 6  (BOBINA 1,8Kg);2012;7.891.113.659.604 
2739  APOLO ECO 6  (BOBINA 1,8Kg);2194;7.891.113.473.354 
2739  APOLO ECO 6  (BOBINA 1,8Kg);2775;7.891.113.659.611 
2739  APOLO ECO 6  (BOBINA 1,8Kg);2934;7.891.113.659.628 
2739  APOLO ECO 6  (BOBINA 1,8Kg);3182;7.891.113.659.635 
2739  APOLO ECO 6  (BOBINA 1,8Kg);3390;7.891.113.659.642 
2739  APOLO ECO 6  (BOBINA 1,8Kg);3396;7.891.113.659.659 
;;
;;
;;
;;
;;
;;
2739  APOLO ECO 6  (BOBINA 1,8Kg);3581;7.891.113.659.666 
2739  APOLO ECO 6  (BOBINA 1,8Kg);3862;7.891.113.660.938 
2739  APOLO ECO 6  (BOBINA 1,8Kg);4156;7.891.113.659.673 
2739  APOLO ECO 6  (BOBINA 1,8Kg);4270;7.891.113.008.679 
2739  APOLO ECO 6  (BOBINA 1,8Kg);4445;7.891.113.659.680 
2739  APOLO ECO 6  (BOBINA 1,8Kg);5086;7.891.113.659.697 
2739  APOLO ECO 6  (BOBINA 1,8Kg);5159;7.891.113.008.686 
2739  APOLO ECO 6  (BOBINA 1,8Kg);5286;7.891.113.659.703 
2739  APOLO ECO 6  (BOBINA 1,8Kg);5368;7.891.113.659.710 
2739  APOLO ECO 6  (BOBINA 1,8Kg);5669;7.891.113.008.693 
2739  APOLO ECO 6  (BOBINA 1,8Kg);6122;7.891.113.473.422 
2739  APOLO ECO 6  (BOBINA 1,8Kg);6372;7.891.113.008.709 
2739  APOLO ECO 6  (BOBINA 1,8Kg);6498;7.891.113.659.727 
2739  APOLO ECO 6  (BOBINA 1,8Kg);7136;7.891.113.659.734 
2739  APOLO ECO 6  (BOBINA 1,8Kg);7311;7.891.113.659.741 
2739  APOLO ECO 6  (BOBINA 1,8Kg);7466;7.891.113.660.945 
2739  APOLO ECO 6  (BOBINA 1,8Kg);7496;7.891.113.659.758 
2739  APOLO ECO 6  (BOBINA 1,8Kg);7725;7.891.113.659.765 
2739  APOLO ECO 6  (BOBINA 1,8Kg);8001;7.891.113.473.446 
2739  APOLO ECO 6  (BOBINA 1,8Kg);8473;7.891.113.659.772 
2739  APOLO ECO 6  (BOBINA 1,8Kg);8676;7.891.113.659.789 
2739  APOLO ECO 6  (BOBINA 1,8Kg);8990;7.891.113.505.635 
4294  KIT AG CROCHE BAMBU;20;7.891.113.472.425 
5061  CLEINHA 40M;20;7.891.113.549.752 
5061  CLEINHA 40M;1074;7.891.113.479.486 
5061  CLEINHA 40M;1236;7.891.113.479.547 
5061  CLEINHA 40M;1289;7.891.113.479.561 
5061  CLEINHA 40M;1317;7.891.113.479.608 
5061  CLEINHA 40M;1709;7.891.113.039.390 
5061  CLEINHA 40M;2137;7.891.113.479.622 
5061  CLEINHA 40M;2151;7.891.113.479.646 
5061  CLEINHA 40M;2194;7.891.113.479.660 
5061  CLEINHA 40M;2314;7.891.113.034.821 
5061  CLEINHA 40M;2470;7.891.113.479.684 
5061  CLEINHA 40M;2500;7.891.113.479.707 
5061  CLEINHA 40M;2829;7.891.113.479.745 
5061  CLEINHA 40M;2856;7.891.113.528.894 
5061  CLEINHA 40M;3048;7.891.113.039.413 
5061  CLEINHA 40M;3131;7.891.113.479.806 
5061  CLEINHA 40M;3182;7.891.113.479.820 
5061  CLEINHA 40M;3227;7.891.113.528.856 
5061  CLEINHA 40M;3301;7.891.113.479.844 
5061  CLEINHA 40M;3402;7.891.113.009.805 
5061  CLEINHA 40M;3526;7.891.113.528.832 
5061  CLEINHA 40M;3528;7.891.113.479.882 
5061  CLEINHA 40M;3581;7.891.113.479.905 
5061  CLEINHA 40M;3583;7.891.113.479.929 
5061  CLEINHA 40M;3611;7.891.113.479.943 
5061  CLEINHA 40M;3635;7.891.113.479.967 
5061  CLEINHA 40M;3794;7.891.113.479.981 
5061  CLEINHA 40M;4131;7.891.113.039.437 
5061  CLEINHA 40M;4156;7.891.113.480.048 
5061  CLEINHA 40M;4445;7.891.113.528.818 
5061  CLEINHA 40M;4456;7.891.113.480.086 
5061  CLEINHA 40M;4514;7.891.113.480.109 
5061  CLEINHA 40M;5203;7.891.113.480.123 
5061  CLEINHA 40M;5215;7.891.113.480.147 
5061  CLEINHA 40M;5363;7.891.113.480.161 
;;
;;
;;
;;
;;
;;
5061  CLEINHA 40M;5368;7.891.113.039.451 
5061  CLEINHA 40M;5398;7.891.113.480.185 
5061  CLEINHA 40M;5556;7.891.113.548.755 
5061  CLEINHA 40M;5638;7.891.113.480.246 
5061  CLEINHA 40M;5743;7.891.113.040.303 
5061  CLEINHA 40M;5767;7.891.113.480.260 
5061  CLEINHA 40M;5800;7.891.113.480.307 
5061  CLEINHA 40M;6029;7.891.113.034.869 
5061  CLEINHA 40M;6085;7.891.113.480.321 
5061  CLEINHA 40M;6116;7.891.113.480.345 
5061  CLEINHA 40M;6133;7.891.113.480.369 
5061  CLEINHA 40M;6313;7.891.113.480.468 
5061  CLEINHA 40M;6399;7.891.113.480.482 
5061  CLEINHA 40M;6614;7.891.113.480.505 
5061  CLEINHA 40M;7030;7.891.113.480.529 
5061  CLEINHA 40M;7136;7.891.113.480.543 
5061  CLEINHA 40M;7148;7.891.113.034.883 
5061  CLEINHA 40M;7311;7.891.113.480.567 
5061  CLEINHA 40M;7382;7.891.113.480.581 
5061  CLEINHA 40M;7529;7.891.113.528.795 
5061  CLEINHA 40M;7625;7.891.113.480.604 
5061  CLEINHA 40M;7650;7.891.113.480.628 
5061  CLEINHA 40M;7684;7.891.113.480.642 
5061  CLEINHA 40M;8001;7.891.113.480.666 
5061  CLEINHA 40M;8176;7.891.113.480.680 
5061  CLEINHA 40M;8473;7.891.113.528.931 
5061  CLEINHA 40M;8797;7.891.113.039.475 
5061  CLEINHA 40M;8990;7.891.113.480.727 
5061  CLEINHA 40M;9016;7.891.113.480.741 
5061  CLEINHA 40M;9059;7.891.113.480.765 
5061  CLEINHA 40M;9113;7.891.113.480.789 
5061  CLEINHA 40M;9153;7.891.113.480.802 
5061  CLEINHA 40M;9165;7.891.113.544.542 
5061  CLEINHA 40M;9172;7.891.113.480.840 
5061  CLEINHA 40M;9202;7.891.113.480.864 
5061  CLEINHA 40M;9233;7.891.113.548.519 
5061  CLEINHA 40M;9284;7.891.113.480.901 
5061  CLEINHA 40M;9368;7.891.113.480.949 
5061  CLEINHA 40M;9392;7.891.113.480.963 
5061  CLEINHA 40M;9427;7.891.113.481.007 
5061  CLEINHA 40M;9435;7.891.113.544.580 
5061  CLEINHA 40M;9462;7.891.113.481.045 
5061  CLEINHA 40M;9490;7.891.113.481.069 
5061  CLEINHA 40M;9587;7.891.113.481.120 
5061  CLEINHA 40M;9601;7.891.113.481.144 
5061  CLEINHA 40M;9900;7.891.113.481.205 
5061  CLEINHA 40M;9976;7.891.113.481.243 
5061  CLEINHA 40M;9989;
7196  BARROCO MAXCOLOR BRILHO (200G;1289;7.891.113.478.441 
7196  BARROCO MAXCOLOR BRILHO (200G;3402;7.891.113.035.095 
7196  BARROCO MAXCOLOR BRILHO (200G;3501;7.891.113.478.489 
7196  BARROCO MAXCOLOR BRILHO (200G;4676;7.891.113.478.502 
7196  BARROCO MAXCOLOR BRILHO (200G;5767;7.891.113.478.526 
7196  BARROCO MAXCOLOR BRILHO (200G;7259;7.891.113.035.071 
7196  BARROCO MAXCOLOR BRILHO (200G;7311;7.891.113.478.564 
7196  BARROCO MAXCOLOR BRILHO (200G;7727;7.891.113.478.588 
7196  BARROCO MAXCOLOR BRILHO (200G;8001;7.891.113.478.601 
7196  BARROCO MAXCOLOR BRILHO (200G;8990;7.891.113.478.625 
;;
;;
;;
;;
;;
;;
7196  BARROCO MAXCOLOR BRILHO (200G;9989;
0065  BARROCO MAXCOLOR 4 (200G);1114;7.891.113.482.936 
0065  BARROCO MAXCOLOR 4 (200G);1289;7.891.113.477.680 
0065  BARROCO MAXCOLOR 4 (200G);1449;7.891.113.477.703 
0065  BARROCO MAXCOLOR 4 (200G);2012;7.891.113.482.950 
0065  BARROCO MAXCOLOR 4 (200G);2194;7.891.113.477.727 
0065  BARROCO MAXCOLOR 4 (200G);2204;7.891.113.482.974 
0065  BARROCO MAXCOLOR 4 (200G);2500;7.891.113.477.741 
0065  BARROCO MAXCOLOR 4 (200G);2829;7.891.113.477.765 
0065  BARROCO MAXCOLOR 4 (200G);2856;7.891.113.015.929 
0065  BARROCO MAXCOLOR 4 (200G);2930;7.891.113.015.943 
0065  BARROCO MAXCOLOR 4 (200G);3334;7.891.113.477.802 
0065  BARROCO MAXCOLOR 4 (200G);3346;7.891.113.525.114 
0065  BARROCO MAXCOLOR 4 (200G);3390;7.891.113.477.826 
0065  BARROCO MAXCOLOR 4 (200G);3402;7.891.113.657.723 
0065  BARROCO MAXCOLOR 4 (200G);3501;7.891.113.477.840 
0065  BARROCO MAXCOLOR 4 (200G);3524;7.891.113.525.138 
0065  BARROCO MAXCOLOR 4 (200G);3526;7.891.113.482.998 
0065  BARROCO MAXCOLOR 4 (200G);3635;7.891.113.477.864 
0065  BARROCO MAXCOLOR 4 (200G);4004;7.891.113.021.579 
0065  BARROCO MAXCOLOR 4 (200G);4131;7.891.113.034.401 
0065  BARROCO MAXCOLOR 4 (200G);4456;7.891.113.477.888 
0065  BARROCO MAXCOLOR 4 (200G);4514;7.891.113.483.018 
0065  BARROCO MAXCOLOR 4 (200G);4676;7.891.113.477.901 
0065  BARROCO MAXCOLOR 4 (200G);4707;7.891.113.477.925 
0065  BARROCO MAXCOLOR 4 (200G);5073;7.891.113.034.425 
0065  BARROCO MAXCOLOR 4 (200G);5203;7.891.113.477.949 
0065  BARROCO MAXCOLOR 4 (200G);5239;7.891.113.525.176 
0065  BARROCO MAXCOLOR 4 (200G);5242;7.891.113.525.190 
0065  BARROCO MAXCOLOR 4 (200G);5669;7.891.113.477.963 
0065  BARROCO MAXCOLOR 4 (200G);5718;7.891.113.477.987 
0065  BARROCO MAXCOLOR 4 (200G);5767;7.891.113.478.007 
0065  BARROCO MAXCOLOR 4 (200G);5800;7.891.113.478.021 
0065  BARROCO MAXCOLOR 4 (200G);6006;7.891.113.483.032 
0065  BARROCO MAXCOLOR 4 (200G);6085;7.891.113.478.045 
0065  BARROCO MAXCOLOR 4 (200G);6133;7.891.113.525.213 
0065  BARROCO MAXCOLOR 4 (200G);6156;7.891.113.525.237 
0065  BARROCO MAXCOLOR 4 (200G);6375;7.891.113.525.251 
0065  BARROCO MAXCOLOR 4 (200G);6394;7.891.113.478.120 
0065  BARROCO MAXCOLOR 4 (200G);7136;7.891.113.478.182 
0065  BARROCO MAXCOLOR 4 (200G);7207;7.891.113.478.205 
0065  BARROCO MAXCOLOR 4 (200G);7220;7.891.113.034.449 
0065  BARROCO MAXCOLOR 4 (200G);7259;7.891.113.478.229 
0065  BARROCO MAXCOLOR 4 (200G);7311;7.891.113.478.243 
0065  BARROCO MAXCOLOR 4 (200G);7389;7.891.113.478.267 
0065  BARROCO MAXCOLOR 4 (200G);7603;7.891.113.525.275 
0065  BARROCO MAXCOLOR 4 (200G);7625;7.891.113.478.281 
0065  BARROCO MAXCOLOR 4 (200G);7684;7.891.113.478.304 
0065  BARROCO MAXCOLOR 4 (200G);7727;7.891.113.478.328 
0065  BARROCO MAXCOLOR 4 (200G);7738;7.891.113.478.342 
0065  BARROCO MAXCOLOR 4 (200G);8001;7.891.113.478.373 
0065  BARROCO MAXCOLOR 4 (200G);8088;7.891.113.015.967 
0065  BARROCO MAXCOLOR 4 (200G);8212;7.891.113.478.397 
0065  BARROCO MAXCOLOR 4 (200G);8323;7.891.113.512.244 
0065  BARROCO MAXCOLOR 4 (200G);8336;7.891.113.512.268 
0065  BARROCO MAXCOLOR 4 (200G);8990;7.891.113.478.410 
0065  BARROCO MAXCOLOR 4 (200G);9989;
0383  AG CROCHE EMBORRACHA 1.25-1.7;125;7.891.113.476.058 
;;
;;
;;
;;
;;
;;
0383  AG CROCHE EMBORRACHA 1.25-1.7;150;7.891.113.476.072 
0383  AG CROCHE EMBORRACHA 1.25-1.7;175;7.891.113.476.096 
0707  KIT AG DE CROCHE CX PLASTICA;60;7.891.113.549.424 
0707  KIT AG DE CROCHE CX PLASTICA;75;7.891.113.549.431 
0707  KIT AG DE CROCHE CX PLASTICA;90;7.891.113.549.448 
0707  KIT AG DE CROCHE CX PLASTICA;100;7.891.113.549.455 
0707  KIT AG DE CROCHE CX PLASTICA;110;7.891.113.549.462 
0707  KIT AG DE CROCHE CX PLASTICA;125;7.891.113.549.479 
0707  KIT AG DE CROCHE CX PLASTICA;130;7.891.113.549.486 
0707  KIT AG DE CROCHE CX PLASTICA;150;7.891.113.549.493 
0707  KIT AG DE CROCHE CX PLASTICA;160;7.891.113.549.509 
0707  KIT AG DE CROCHE CX PLASTICA;175;7.891.113.549.516 
0707  KIT AG DE CROCHE CX PLASTICA;2468;7.891.113.549.523 
0723  KIT AG CROCHE CANDY;20;
0901  CANETA MAGICA CIRCULO;10;7.891.113.477.383 
0901  CANETA MAGICA CIRCULO;20;7.891.113.477.406 
1142  AG TRICO PLASTICO 25cm-3,0a4,;30;7.891.113.478.649 
1142  AG TRICO PLASTICO 25cm-3,0a4,;35;7.891.113.478.663 
1142  AG TRICO PLASTICO 25cm-3,0a4,;40;7.891.113.478.687 
1142  AG TRICO PLASTICO 25cm-3,0a4,;45;7.891.113.478.700 
1304  AG TRICO PLASTICO 25cm-5,0a6,;50;7.891.113.478.724 
1304  AG TRICO PLASTICO 25cm-5,0a6,;55;7.891.113.478.748 
1304  AG TRICO PLASTICO 25cm-5,0a6,;60;7.891.113.478.762 
1800  KIT SAPATINHOS;10;
1800  KIT SAPATINHOS;20;
2599  TECIDO LISO 5M;1540;
2599  TECIDO LISO 5M;1541;
2599  TECIDO LISO 5M;1542;
2599  TECIDO LISO 5M;1545;
2599  TECIDO LISO 5M;1546;
2599  TECIDO LISO 5M;1547;
2599  TECIDO LISO 5M;1548;
2599  TECIDO LISO 5M;1549;
2599  TECIDO LISO 5M;1550;
2599  TECIDO LISO 5M;1552;
2599  TECIDO LISO 5M;1553;
2599  TECIDO LISO 5M;1555;
2599  TECIDO LISO 5M;1557;
2599  TECIDO LISO 5M;1558;
2599  TECIDO LISO 5M;1559;
2599  TECIDO LISO 5M;1561;
2599  TECIDO LISO 5M;1562;
2599  TECIDO LISO 5M;1563;
2599  TECIDO LISO 5M;1566;
2599  TECIDO LISO 5M;1567;
2599  TECIDO LISO 5M;1571;
2599  TECIDO LISO 5M;1572;
2599  TECIDO LISO 5M;1573;
2599  TECIDO LISO 5M;2088;
2599  TECIDO LISO 5M;2249;
2599  TECIDO LISO 5M;2250;
2939  URBANO;608;7.891.113.540.018 
2939  URBANO;2581;7.891.113.012.201 
2939  URBANO;2616;7.891.113.012.225 
2939  URBANO;3227;7.891.113.484.749 
2939  URBANO;3290;7.891.113.037.976 
2939  URBANO;3636;7.891.113.549.899 
2939  URBANO;5718;7.891.113.549.912 
;;
;;
;;
;;
;;
;;
2939  URBANO;6056;7.891.113.484.763 
2939  URBANO;6946;7.891.113.037.990 
2939  URBANO;7252;7.891.113.037.952 
2939  URBANO;7417;7.891.113.484.787 
2939  URBANO;7569;7.891.113.549.936 
2939  URBANO;7684;7.891.113.484.800 
2939  URBANO;8001;7.891.113.484.824 
2939  URBANO;8214;7.891.113.484.848 
2939  URBANO;8323;7.891.113.012.249 
2939  URBANO;8473;7.891.113.484.862 
2939  URBANO;8990;7.891.113.484.886 
3498  AMIGA;10;7.891.113.505.659 
3498  AMIGA;145;7.891.113.505.680 
3498  AMIGA;318;7.891.113.505.703 
3498  AMIGA;390;7.891.113.505.727 
3498  AMIGA;512;7.891.113.033.268 
3498  AMIGA;608;7.891.113.505.765 
3498  AMIGA;794;7.891.113.544.665 
3498  AMIGA;850;7.891.113.505.789 
3498  AMIGA;940;7.891.113.505.802 
3498  AMIGA;1114;7.891.113.505.826 
3498  AMIGA;1289;7.891.113.033.206 
3498  AMIGA;2194;7.891.113.544.689 
3498  AMIGA;2253;7.891.113.505.840 
3498  AMIGA;2859;7.891.113.505.864 
3498  AMIGA;2930;7.891.113.018.517 
3498  AMIGA;3131;7.891.113.505.888 
3498  AMIGA;3157;7.891.113.018.531 
3498  AMIGA;3182;7.891.113.544.702 
3498  AMIGA;3390;7.891.113.505.901 
3498  AMIGA;3611;7.891.113.018.555 
3498  AMIGA;3635;7.891.113.505.925 
3498  AMIGA;4131;7.891.113.033.220 
3498  AMIGA;4133;7.891.113.033.244 
3498  AMIGA;4448;7.891.113.018.579 
3498  AMIGA;5081;7.891.113.033.305 
3498  AMIGA;5556;7.891.113.505.949 
3498  AMIGA;5578;7.891.113.505.963 
3498  AMIGA;5743;7.891.113.040.181 
3498  AMIGA;6140;7.891.113.505.987 
3498  AMIGA;6375;7.891.113.506.007 
3498  AMIGA;6823;7.891.113.506.021 
3498  AMIGA;7030;7.891.113.018.593 
3498  AMIGA;7136;7.891.113.506.045 
3498  AMIGA;7417;7.891.113.506.069 
3498  AMIGA;7447;7.891.113.506.083 
3498  AMIGA;7650;7.891.113.506.106 
3498  AMIGA;8176;7.891.113.506.120 
3498  AMIGA;8473;7.891.113.506.144 
3498  AMIGA;8797;7.891.113.506.168 
3498  AMIGA;8860;7.891.113.547.062 
3498  AMIGA;9153;7.891.113.544.726 
3498  AMIGA;9172;7.891.113.544.740 
3498  AMIGA;9193;7.891.113.506.199 
3498  AMIGA;9199;7.891.113.506.212 
3498  AMIGA;9471;7.891.113.033.404 
3498  AMIGA;9495;7.891.113.506.250 
3498  AMIGA;9556;7.891.113.033.428 
;;
;;
;;
;;
;;
;;
3498  AMIGA;9561;7.891.113.033.343 
3498  AMIGA;9601;7.891.113.506.274 
3498  AMIGA;9641;7.891.113.033.367 
3498  AMIGA;9642;7.891.113.033.381 
3498  AMIGA;9662;7.891.113.033.329 
3498  AMIGA;9679;7.891.113.506.298 
3498  AMIGA;9989;
7280  BOLSA TNT;10;7.891.113.503.709 
9054  AG DOM.RETA PRATEADA - N2020;9;7.896.785.444.282 
9054  AG DOM.RETA PRATEADA - N2020;11;7.896.785.444.367 
9054  AG DOM.RETA PRATEADA - N2020;14;7.896.785.444.473 
9054  AG DOM.RETA PRATEADA - N2020;16;7.896.785.444.565 
9054  AG DOM.RETA PRATEADA - N2020;18;7.896.785.444.657 
9054  AG DOM.RETA PRATEADA - N2020;21;7.896.785.449.119 
9062  AG DOM.RETA DOURADA - N2045;9;7.896.785.445.326 
9062  AG DOM.RETA DOURADA - N2045;11;7.896.785.445.425 
9062  AG DOM.RETA DOURADA - N2045;14;7.896.785.445.531 
9062  AG DOM.RETA DOURADA - N2045;16;7.896.785.445.623 
9062  AG DOM.RETA DOURADA - N2045;18;7.896.785.445.708 
9062  AG DOM.RETA DOURADA - N2045;21;7.896.785.449.362 
9070  AG DOM.PONTA DUPLA 4mm - N202;11;7.896.785.444.992 
9070  AG DOM.PONTA DUPLA 4mm - N202;14;7.896.785.445.029 
9089  AG DOM.PONTA DUPLA 3mm - N202;11;7.896.785.445.050 
9089  AG DOM.PONTA DUPLA 3mm - N202;14;7.896.785.445.081 
9097  AG IND.GALONEIRA SETA N3651 0;16;
9097  AG IND.GALONEIRA SETA N3651 0;18;
9097  AG IND.GALONEIRA SETA N3651 0;19;
9097  AG IND.GALONEIRA SETA N3651 0;20;
9097  AG IND.GALONEIRA SETA N3651 0;21;
9097  AG IND.GALONEIRA SETA N3651 0;22;
9100  AG IND.GALONEIRA BALL N3651 0;9;7.896.785.447.702 
9100  AG IND.GALONEIRA BALL N3651 0;10;7.896.785.447.719 
9100  AG IND.GALONEIRA BALL N3651 0;11;7.896.785.447.726 
9100  AG IND.GALONEIRA BALL N3651 0;12;7.896.785.447.764 
9100  AG IND.GALONEIRA BALL N3651 0;14;7.896.785.447.771 
9119  AG IND.OVERLOCK SETA N6120 01;16;7.896.785.447.955 
9119  AG IND.OVERLOCK SETA N6120 01;18;7.896.785.447.962 
9119  AG IND.OVERLOCK SETA N6120 01;19;7.896.785.476.382 
9119  AG IND.OVERLOCK SETA N6120 01;20;7.896.785.451.938 
9119  AG IND.OVERLOCK SETA N6120 01;21;7.896.785.447.979 
9119  AG IND.OVERLOCK SETA N6120 01;22;7.896.785.474.395 
9127  AG IND.OVERLOCK BALL N6120 06;9;7.896.785.451.969 
9127  AG IND.OVERLOCK BALL N6120 06;10;7.896.785.448.044 
9127  AG IND.OVERLOCK BALL N6120 06;11;7.896.785.448.051 
9127  AG IND.OVERLOCK BALL N6120 06;12;7.896.785.448.099 
9127  AG IND.OVERLOCK BALL N6120 06;14;7.896.785.448.105 
9135  AG CABO FINO SETA N1515 01;16;7.896.785.446.071 
9135  AG CABO FINO SETA N1515 01;18;7.896.785.446.088 
9135  AG CABO FINO SETA N1515 01;19;7.896.785.446.095 
9135  AG CABO FINO SETA N1515 01;20;7.896.785.446.101 
9135  AG CABO FINO SETA N1515 01;21;7.896.785.446.118 
9143  AG CABO FINO BALL N1515 06;9;7.896.785.446.286 
9143  AG CABO FINO BALL N1515 06;10;7.896.785.446.293 
9143  AG CABO FINO BALL N1515 06;11;7.896.785.446.309 
9143  AG CABO FINO BALL N1515 06;12;7.896.785.446.316 
9143  AG CABO FINO BALL N1515 06;14;7.896.785.446.323 
9151  AG CABO GROSSO SETA N1955 01;16;7.896.785.446.620 
9151  AG CABO GROSSO SETA N1955 01;18;7.896.785.446.668 
;;
;;
;;
;;
;;
;;
9151  AG CABO GROSSO SETA N1955 01;19;7.896.785.446.699 
9151  AG CABO GROSSO SETA N1955 01;20;7.896.785.449.904 
9151  AG CABO GROSSO SETA N1955 01;21;7.896.785.446.705 
9151  AG CABO GROSSO SETA N1955 01;22;7.896.785.446.729 
9160  AG CABO GROSSO BALL N1955 06;9;7.896.785.449.980 
9160  AG CABO GROSSO BALL N1955 06;10;7.896.785.449.997 
9160  AG CABO GROSSO BALL N1955 06;11;7.896.785.446.965 
9160  AG CABO GROSSO BALL N1955 06;12;7.896.785.446.972 
9160  AG CABO GROSSO BALL N1955 06;14;7.896.785.446.989 
9178  OLEO LUBRIFICANTE 100ML;20;7.896.785.450.771 
1377  AG CIRCULAR BAMBU/ACO 80CM;30;7.891.113.509.855 
1377  AG CIRCULAR BAMBU/ACO 80CM;35;7.891.113.509.879 
1377  AG CIRCULAR BAMBU/ACO 80CM;40;7.891.113.509.893 
1377  AG CIRCULAR BAMBU/ACO 80CM;45;7.891.113.509.916 
1377  AG CIRCULAR BAMBU/ACO 80CM;50;7.891.113.509.930 
1377  AG CIRCULAR BAMBU/ACO 80CM;60;7.891.113.509.985 
1377  AG CIRCULAR BAMBU/ACO 80CM;70;7.891.113.510.004 
1377  AG CIRCULAR BAMBU/ACO 80CM;80;7.891.113.572.422 
1377  AG CIRCULAR BAMBU/ACO 80CM;90;7.891.113.572.460 
1377  AG CIRCULAR BAMBU/ACO 80CM;100;7.891.113.572.507 
1458  AG CIRCULAR BAMBU/ACO 60CM;30;7.891.113.510.028 
1458  AG CIRCULAR BAMBU/ACO 60CM;35;7.891.113.510.042 
1458  AG CIRCULAR BAMBU/ACO 60CM;40;7.891.113.510.066 
1458  AG CIRCULAR BAMBU/ACO 60CM;45;7.891.113.510.080 
1458  AG CIRCULAR BAMBU/ACO 60CM;50;7.891.113.510.103 
1458  AG CIRCULAR BAMBU/ACO 60CM;60;7.891.113.510.141 
1458  AG CIRCULAR BAMBU/ACO 60CM;70;7.891.113.510.165 
1458  AG CIRCULAR BAMBU/ACO 60CM;80;7.891.113.572.309 
1458  AG CIRCULAR BAMBU/ACO 60CM;90;7.891.113.572.347 
1458  AG CIRCULAR BAMBU/ACO 60CM;100;7.891.113.572.385 
1466  KIT AG TRICO ALUMINIO PREMIUM;20;
1466  KIT AG TRICO ALUMINIO PREMIUM;30;
1822  MAXXI RETROS;100;7.891.113.394.055 
1822  MAXXI RETROS;105;7.891.113.394.079 
